transaction_id,order_date,store_id,product_id,quantity,unit_price,discount_percent,revenue
565,2023-10-24,9,10,3,1213,0,3639.0
566,2023-10-13,17,45,3,778,10,2100.6
567,2023-11-22,14,50,4,450,20,1440.0
568,2023-11-09,15,47,3,168,5,478.79999999999995
569,2023-10-24,1,12,1,1286,15,1093.1
570,2023-11-24,3,47,1,1365,15,1160.25
571,2023-11-28,16,13,3,1618,20,3883.2000000000003
572,2023-11-07,11,50,3,1506,10,4066.2000000000003
573,2023-11-03,12,47,5,1175,5,5581.25
574,2023-10-14,10,11,2,753,10,1355.4
575,2023-11-17,16,19,4,162,0,648.0
576,2023-11-07,8,35,1,608,10,547.2
577,2023-11-19,6,39,4,391,0,1564.0
578,2023-11-02,12,26,5,1214,15,5159.5
579,2023-11-20,8,46,1,1787,5,1697.6499999999999
580,2023-10-08,4,14,5,1547,25,5801.25
581,2023-11-12,8,45,5,1792,0,8960.0
582,2023-10-09,18,44,3,920,10,2484.0
583,2023-10-01,5,24,4,1488,10,5356.8
584,2023-09-10,9,41,4,249,15,846.6
585,2023-11-09,4,1,3,1963,20,4711.2
586,2023-09-18,17,43,4,1394,25,4182.0
587,2023-10-31,9,22,3,980,20,2352.0
588,2023-10-18,1,23,1,1704,10,1533.6000000000001
589,2023-11-05,20,19,5,1239,20,4956.0
590,2023-11-30,13,18,5,803,25,3011.25
591,2023-11-01,16,12,4,615,25,1845.0
592,2023-10-09,13,28,2,1710,5,3249.0
593,2023-10-16,14,28,5,1933,20,7732.0
594,2023-09-14,3,33,3,1364,5,3887.3999999999996
595,2023-10-05,6,19,2,129,10,232.20000000000002
596,2023-11-30,18,28,2,1266,10,2278.8
597,2023-10-12,19,49,5,425,10,1912.5
598,2023-10-14,5,37,5,1818,15,7726.5
599,2023-09-25,15,26,5,1048,20,4192.0
600,2023-10-25,2,35,3,115,0,345.0
601,2023-10-13,10,34,2,210,25,315.0
602,2023-09-14,18,35,4,971,0,3884.0
603,2023-11-19,13,40,3,812,10,2192.4
604,2023-09-21,5,16,1,206,20,164.8
605,2023-10-17,1,38,5,478,5,2270.5
606,2023-11-06,1,13,2,261,0,522.0
607,2023-10-01,18,23,3,382,10,1031.4
608,2023-11-10,15,22,1,368,0,368.0
609,2023-10-14,17,16,3,583,0,1749.0
610,2023-10-11,11,28,3,766,25,1723.5
611,2023-09-09,17,48,4,1196,0,4784.0
612,2023-11-19,13,35,4,1320,10,4752.0
613,2023-10-31,1,45,3,1366,25,3073.5
614,2023-09-15,2,46,1,697,10,627.3000000000001
615,2023-09-26,9,8,2,898,15,1526.6
616,2023-11-09,3,44,2,1382,15,2349.4
617,2023-09-07,1,22,5,897,15,3812.25
618,2023-09-06,16,21,5,1272,0,6360.0
619,2023-09-13,6,26,2,1990,20,3184.0
620,2023-10-07,17,40,3,489,10,1320.3
621,2023-09-19,5,21,3,515,15,1313.25
622,2023-10-27,5,25,4,525,20,1680.0
623,2023-09-23,6,41,4,1096,15,3726.4
624,2023-10-05,3,1,5,1825,15,7756.25
625,2023-10-23,5,6,2,1340,20,2144.0
626,2023-09-26,5,23,3,966,15,2463.2999999999997
627,2023-10-19,10,23,2,185,0,370.0
628,2023-09-18,10,43,1,1339,0,1339.0
629,2023-10-21,19,43,2,522,25,783.0
630,2023-11-21,17,23,1,1443,0,1443.0
631,2023-10-13,14,32,4,217,5,824.5999999999999
632,2023-09-23,9,30,4,1058,25,3174.0
633,2023-09-27,14,13,5,981,15,4169.25
634,2023-11-21,1,43,2,1091,5,2072.9
635,2023-11-25,19,18,2,514,10,925.2
636,2023-09-24,13,23,1,698,20,558.4
637,2023-09-05,13,15,4,139,10,500.40000000000003
638,2023-11-21,4,33,1,1284,5,1219.8
639,2023-10-22,1,21,4,802,0,3208.0
640,2023-10-07,17,39,1,636,15,540.6
641,2023-09-23,8,23,4,519,25,1557.0
642,2023-09-11,2,27,1,763,15,648.55
643,2023-10-15,8,45,4,194,0,776.0
644,2023-09-16,7,44,1,1565,15,1330.25
645,2023-10-11,2,18,2,1681,20,2689.6000000000004
646,2023-09-29,3,24,5,1072,20,4288.0
647,2023-10-24,18,47,1,749,20,599.2
648,2023-09-16,12,40,5,1589,10,7150.5
649,2023-10-21,1,42,2,387,0,774.0
650,2023-09-04,12,7,2,1988,20,3180.8
651,2023-11-01,5,50,4,1799,5,6836.2
652,2023-11-18,17,48,5,511,20,2044.0
653,2023-09-05,16,20,3,499,25,1122.75
654,2023-11-09,15,27,4,627,10,2257.2000000000003
655,2023-10-31,15,6,5,1141,5,5419.75
656,2023-10-29,5,27,1,235,0,235.0
657,2023-11-11,14,9,1,1587,0,1587.0
658,2023-09-22,2,45,2,858,25,1287.0
659,2023-11-14,11,31,3,1371,20,3290.4
660,2023-09-29,19,21,1,942,5,894.9
661,2023-11-02,7,26,5,809,25,3033.75
662,2023-10-20,6,40,5,1124,5,5339.0
663,2023-09-03,2,48,1,1825,20,1460.0
664,2023-10-06,6,45,5,480,20,1920.0
665,2023-09-16,18,13,5,608,15,2584.0
666,2023-11-02,2,49,2,1583,15,2691.1
667,2023-10-06,18,23,3,1628,20,3907.2000000000003
668,2023-09-09,15,20,2,905,10,1629.0
669,2023-09-20,19,37,3,575,25,1293.75
670,2023-10-26,2,28,5,1680,15,7140.0
671,2023-10-24,20,17,3,1053,20,2527.2000000000003
672,2023-10-18,6,28,5,948,5,4503.0
673,2023-10-12,1,41,5,996,25,3735.0
674,2023-09-20,15,2,2,131,15,222.7
675,2023-10-30,10,25,2,217,10,390.6
676,2023-10-04,19,50,4,1931,25,5793.0
677,2023-11-13,17,41,1,1307,25,980.25
678,2023-10-30,5,6,4,290,0,1160.0
679,2023-11-24,4,11,4,1870,5,7106.0
680,2023-11-02,10,38,3,1873,10,5057.1
681,2023-11-15,17,6,5,1851,10,8329.5
682,2023-09-14,10,45,5,173,10,778.5
683,2023-10-09,17,11,5,722,5,3429.5
684,2023-10-02,20,14,1,1226,10,1103.4
685,2023-09-30,5,2,3,970,0,2910.0
686,2023-11-05,2,40,3,685,15,1746.75
687,2023-11-06,6,3,5,519,5,2465.25
688,2023-09-03,2,35,4,572,10,2059.2000000000003
689,2023-11-12,13,33,1,1887,20,1509.6000000000001
690,2023-09-23,11,24,4,213,15,724.1999999999999
691,2023-10-12,11,19,2,1502,25,2253.0
692,2023-10-07,16,18,3,1436,5,4092.6
693,2023-10-14,11,49,3,429,20,1029.6000000000001
694,2023-11-05,19,24,4,438,25,1314.0
695,2023-11-11,15,45,1,337,20,269.6
696,2023-09-13,16,35,3,1296,10,3499.2000000000003
697,2023-11-18,11,1,4,178,5,676.4
698,2023-11-04,16,36,1,563,10,506.7
699,2023-09-17,8,25,4,704,25,2112.0
700,2023-09-05,4,45,1,1624,0,1624.0
701,2023-09-02,8,49,5,661,20,2644.0
702,2023-09-19,4,43,1,384,0,384.0
703,2023-09-27,3,34,2,322,25,483.0
704,2023-09-19,3,25,5,692,10,3114.0
705,2023-11-30,18,16,4,1389,15,4722.599999999999
706,2023-11-28,19,34,5,1790,20,7160.0
707,2023-09-16,19,29,5,472,15,2006.0
708,2023-09-13,5,19,4,1356,5,5152.8
709,2023-11-11,18,23,4,1010,20,3232.0
710,2023-09-25,10,19,2,927,0,1854.0
711,2023-10-03,6,25,4,335,15,1139.0
712,2023-09-10,1,16,3,770,25,1732.5
713,2023-09-07,5,9,3,927,5,2641.95
714,2023-09-22,9,1,2,862,20,1379.2
715,2023-10-17,12,42,1,1437,25,1077.75
716,2023-09-06,14,19,1,1936,5,1839.1999999999998
717,2023-11-19,2,33,3,479,0,1437.0
718,2023-11-08,17,34,4,893,25,2679.0
719,2023-11-12,14,16,2,713,20,1140.8
720,2023-10-17,13,44,1,662,5,628.9
721,2023-09-09,9,40,1,519,10,467.1
722,2023-09-16,15,18,5,151,20,604.0
723,2023-09-02,15,34,3,1844,20,4425.6
724,2023-10-14,11,25,4,918,20,2937.6000000000004
725,2023-09-16,16,45,2,1766,20,2825.6000000000004
726,2023-09-26,17,6,1,1632,10,1468.8
727,2023-10-16,4,21,5,1905,25,7143.75
728,2023-11-14,1,6,3,304,25,684.0
729,2023-09-24,8,32,3,1100,25,2475.0
730,2023-11-13,17,41,2,830,0,1660.0
731,2023-10-27,3,48,1,356,10,320.40000000000003
732,2023-11-18,20,43,2,284,10,511.2
733,2023-11-28,15,39,2,244,5,463.59999999999997
734,2023-09-05,15,31,5,1813,15,7705.25
735,2023-09-23,14,42,3,1137,25,2558.25
736,2023-11-12,14,10,4,345,15,1173.0
737,2023-10-07,2,30,3,286,5,815.0999999999999
738,2023-09-11,13,18,3,1460,10,3942.0
739,2023-09-29,14,24,5,1382,5,6564.5
740,2023-10-19,19,9,4,965,20,3088.0
741,2023-10-06,7,31,1,139,5,132.04999999999998
742,2023-09-19,3,15,4,700,5,2660.0
743,2023-11-07,15,4,1,1760,20,1408.0
744,2023-11-24,14,40,4,1061,15,3607.4
745,2023-11-23,11,9,2,1541,20,2465.6000000000004
746,2023-09-01,15,45,4,1085,0,4340.0
747,2023-09-13,13,9,5,1474,5,7001.5
748,2023-10-02,18,26,1,108,5,102.6
749,2023-11-30,6,4,3,449,15,1144.95
750,2023-09-09,3,17,5,183,10,823.5
751,2023-10-14,19,16,1,632,20,505.6
752,2023-09-26,15,15,1,1088,10,979.2
753,2023-09-22,5,35,3,1916,0,5748.0
754,2023-09-10,10,5,2,457,20,731.2
755,2023-09-08,7,5,5,477,0,2385.0
756,2023-11-17,17,20,3,271,0,813.0
757,2023-10-06,7,15,3,1148,0,3444.0
758,2023-11-23,12,18,2,492,25,738.0
759,2023-10-28,17,47,5,1226,20,4904.0
760,2023-11-12,13,2,3,801,20,1922.4
761,2023-10-27,20,29,2,1359,25,2038.5
762,2023-11-24,4,13,5,1533,15,6515.25
763,2023-10-17,10,4,4,1948,25,5844.0
764,2023-10-13,3,42,1,648,5,615.6
765,2023-10-06,9,45,2,883,10,1589.4
766,2023-10-04,13,10,1,1928,10,1735.2
767,2023-09-29,18,31,4,431,0,1724.0
768,2023-11-09,15,41,3,1787,20,4288.8
769,2023-09-08,4,8,3,893,20,2143.2000000000003
770,2023-11-11,15,3,5,1655,0,8275.0
771,2023-10-25,2,48,2,748,5,1421.2
772,2023-09-12,15,46,2,1082,10,1947.6000000000001
773,2023-09-22,8,9,5,1994,25,7477.5
774,2023-09-16,8,30,1,1152,15,979.1999999999999
775,2023-11-14,17,11,3,642,5,1829.6999999999998
776,2023-11-05,12,35,3,1142,20,2740.8
777,2023-11-19,19,37,2,1271,0,2542.0
778,2023-11-11,10,42,2,1594,10,2869.2000000000003
779,2023-09-24,9,13,5,590,0,2950.0
780,2023-11-17,5,36,4,382,20,1222.4
781,2023-09-07,6,13,1,961,0,961.0
782,2023-10-07,20,12,4,1976,25,5928.0
783,2023-11-12,2,37,4,1935,10,6966.0
784,2023-11-14,13,10,2,1798,0,3596.0
785,2023-10-28,6,9,2,212,10,381.6
786,2023-11-18,5,7,2,1578,0,3156.0
787,2023-09-23,1,2,4,1785,0,7140.0
788,2023-11-04,6,23,1,1453,10,1307.7
789,2023-10-09,6,39,2,1378,25,2067.0
790,2023-09-28,16,40,3,1722,0,5166.0
791,2023-10-18,4,39,1,1522,25,1141.5
792,2023-11-26,11,21,3,961,5,2738.85
793,2023-09-29,9,23,1,709,15,602.65
794,2023-11-21,3,29,2,607,5,1153.3
795,2023-11-15,19,14,5,1767,15,7509.75
796,2023-09-25,8,26,2,565,5,1073.5
797,2023-10-01,5,5,4,923,15,3138.2
798,2023-09-25,4,31,4,1530,0,6120.0
799,2023-10-05,6,25,1,708,10,637.2
800,2023-11-22,2,31,4,1221,10,4395.6
801,2023-10-13,20,50,2,389,20,622.4000000000001
802,2023-09-03,11,20,3,967,15,2465.85
803,2023-09-13,4,44,2,1862,20,2979.2000000000003
804,2023-10-14,15,17,1,1780,25,1335.0
805,2023-11-23,6,45,4,1279,25,3837.0
806,2023-11-23,17,2,3,881,20,2114.4
807,2023-09-22,6,25,5,261,15,1109.25
808,2023-10-22,19,13,3,723,10,1952.1000000000001
809,2023-09-18,2,39,3,1966,15,5013.3
810,2023-11-03,15,28,2,1820,25,2730.0
811,2023-11-08,11,42,5,816,0,4080.0
812,2023-09-07,8,6,1,1220,20,976.0
813,2023-09-24,19,3,1,1500,20,1200.0
814,2023-11-08,13,35,3,666,25,1498.5
815,2023-11-30,12,18,3,1573,15,4011.15
816,2023-09-26,5,11,4,1093,20,3497.6000000000004
817,2023-09-22,6,20,5,1240,10,5580.0
818,2023-09-17,4,5,3,1728,20,4147.2
819,2023-09-17,19,19,4,1928,15,6555.2
820,2023-10-10,20,22,5,1839,25,6896.25
821,2023-09-06,1,19,1,1917,10,1725.3
822,2023-09-05,20,47,4,1629,10,5864.400000000001
823,2023-09-07,17,16,5,1312,20,5248.0
824,2023-11-17,12,24,4,1599,15,5436.599999999999
825,2023-11-15,15,41,3,1446,20,3470.4
826,2023-11-30,1,4,2,695,0,1390.0
827,2023-09-20,14,15,1,1303,25,977.25
828,2023-09-08,6,25,3,1909,0,5727.0
829,2023-11-22,5,44,3,1304,10,3520.8
830,2023-09-24,11,35,5,1058,20,4232.0
831,2023-09-18,4,14,4,1816,0,7264.0
832,2023-09-01,13,49,1,1112,5,1056.3999999999999
833,2023-10-18,11,19,3,1918,0,5754.0
834,2023-09-04,3,38,5,1410,20,5640.0
835,2023-10-30,1,36,1,574,20,459.20000000000005
836,2023-11-18,6,7,4,717,25,2151.0
837,2023-11-23,18,30,3,740,0,2220.0
838,2023-09-15,10,19,3,361,20,866.4000000000001
839,2023-11-23,5,49,3,1646,20,3950.4
840,2023-10-18,10,25,1,261,25,195.75
841,2023-09-08,12,16,1,1610,25,1207.5
842,2023-09-26,2,47,1,280,25,210.0
843,2023-11-24,13,40,1,824,25,618.0
844,2023-11-08,8,8,5,568,5,2698.0
845,2023-09-10,2,18,2,1909,10,3436.2000000000003
846,2023-11-09,20,28,5,120,20,480.0
847,2023-10-12,1,16,3,1398,15,3564.9
848,2023-11-11,5,19,5,359,25,1346.25
849,2023-11-13,9,42,4,1456,10,5241.6
850,2023-09-08,17,17,1,565,25,423.75
851,2023-11-15,9,45,4,1239,10,4460.400000000001
852,2023-10-24,11,13,4,1536,15,5222.4
853,2023-10-22,15,7,3,636,0,1908.0
854,2023-09-29,6,27,1,1051,5,998.4499999999999
855,2023-11-03,3,10,4,1968,20,6297.6
856,2023-09-28,17,34,3,865,0,2595.0
857,2023-10-27,5,36,1,1058,15,899.3
858,2023-11-22,12,25,2,1846,5,3507.3999999999996
859,2023-10-23,18,6,3,1940,5,5529.0
860,2023-10-21,14,24,5,1956,5,9291.0
861,2023-10-13,11,18,1,1033,15,878.05
862,2023-10-03,9,23,4,950,25,2850.0
863,2023-11-28,2,6,4,1380,25,4140.0
864,2023-10-28,12,29,5,1291,25,4841.25
865,2023-10-11,3,25,5,1972,0,9860.0
866,2023-10-06,3,17,4,632,20,2022.4
867,2023-09-06,1,46,1,1721,5,1634.9499999999998
868,2023-11-12,8,24,3,114,5,324.9
869,2023-11-28,8,11,5,149,0,745.0
870,2023-10-20,11,26,5,1098,25,4117.5
871,2023-11-27,9,34,5,403,5,1914.25
872,2023-11-29,5,28,2,1610,5,3059.0
873,2023-09-05,14,3,1,515,15,437.75
874,2023-11-16,3,11,1,404,10,363.6
875,2023-09-09,5,38,1,295,0,295.0
876,2023-09-23,5,14,1,1999,0,1999.0
877,2023-11-06,19,26,1,912,25,684.0
878,2023-11-20,14,48,4,899,0,3596.0
879,2023-11-10,4,21,5,487,25,1826.25
880,2023-09-04,13,39,4,856,15,2910.4
881,2023-10-09,10,30,2,1988,15,3379.6
882,2023-09-16,18,8,3,554,20,1329.6000000000001
883,2023-10-11,8,20,5,812,25,3045.0
884,2023-11-04,8,48,2,804,15,1366.8
885,2023-09-30,7,32,4,947,25,2841.0
886,2023-09-25,8,22,3,1781,0,5343.0
887,2023-11-05,14,7,2,1433,20,2292.8
888,2023-11-05,19,9,3,1250,10,3375.0
889,2023-11-22,6,45,2,274,5,520.6
890,2023-11-28,1,1,4,1257,5,4776.599999999999
891,2023-09-25,15,29,3,1189,20,2853.6000000000004
892,2023-10-10,1,8,2,1516,25,2274.0
893,2023-10-13,17,4,4,1488,25,4464.0
894,2023-10-16,1,35,5,378,25,1417.5
895,2023-10-17,15,3,4,857,10,3085.2000000000003
896,2023-11-26,2,45,4,462,5,1755.6
897,2023-10-07,14,40,5,1872,20,7488.0
898,2023-10-19,8,7,4,270,25,810.0
899,2023-09-14,8,27,5,1174,15,4989.5
900,2023-11-06,19,1,5,1451,0,7255.0
901,2023-10-24,7,27,5,1994,10,8973.0
902,2023-09-13,19,16,2,764,25,1146.0
903,2023-10-22,6,38,3,691,5,1969.35
904,2023-11-01,6,7,2,1030,0,2060.0
905,2023-10-11,3,44,5,1268,20,5072.0
906,2023-10-29,7,23,3,373,25,839.25
907,2023-11-22,19,41,3,1278,5,3642.2999999999997
908,2023-09-11,8,11,5,607,0,3035.0
909,2023-10-09,10,42,3,1972,15,5028.599999999999
910,2023-11-30,20,33,3,462,10,1247.4
911,2023-11-17,15,50,2,1448,20,2316.8
912,2023-09-01,15,36,3,947,5,2698.95
913,2023-11-24,1,37,5,754,15,3204.5
914,2023-09-26,20,41,1,397,10,357.3
915,2023-10-05,7,17,1,593,10,533.7
916,2023-11-07,4,35,1,645,15,548.25
917,2023-11-12,6,48,5,403,5,1914.25
918,2023-11-17,1,5,1,1590,10,1431.0
919,2023-10-26,5,48,2,1003,20,1604.8000000000002
920,2023-09-23,1,32,5,338,0,1690.0
921,2023-11-24,4,3,5,749,20,2996.0
922,2023-10-29,2,47,5,1889,25,7083.75
923,2023-11-03,10,35,3,1640,10,4428.0
924,2023-09-19,5,14,3,983,0,2949.0
925,2023-09-11,10,48,3,1299,15,3312.45
926,2023-11-22,1,31,4,509,0,2036.0
927,2023-11-04,6,31,2,825,0,1650.0
928,2023-10-04,13,17,5,1487,0,7435.0
929,2023-09-11,15,24,5,1146,10,5157.0
930,2023-10-10,4,23,3,417,25,938.25
931,2023-10-30,13,18,5,624,25,2340.0
932,2023-10-02,20,50,5,1004,5,4769.0
933,2023-09-17,15,14,1,1876,25,1407.0
934,2023-11-05,8,50,5,1399,10,6295.5
935,2023-10-04,5,15,4,1123,5,4267.4
936,2023-09-27,15,15,3,1727,15,4403.849999999999
937,2023-10-13,4,6,2,719,15,1222.3
938,2023-09-24,12,27,2,1052,15,1788.3999999999999
939,2023-10-04,13,15,1,1352,15,1149.2
940,2023-10-06,2,50,2,1787,15,3037.9
941,2023-11-17,19,36,2,1231,20,1969.6000000000001
942,2023-11-06,19,8,3,900,10,2430.0
943,2023-09-18,4,15,3,1015,5,2892.75
944,2023-09-07,4,3,4,1299,15,4416.599999999999
945,2023-11-07,11,47,1,419,20,335.20000000000005
946,2023-09-05,5,13,2,1409,25,2113.5
947,2023-10-30,20,41,4,975,20,3120.0
948,2023-11-24,11,34,1,428,20,342.40000000000003
949,2023-11-01,10,24,2,852,10,1533.6000000000001
950,2023-10-24,8,40,2,756,15,1285.2
951,2023-10-24,6,32,3,1479,20,3549.6000000000004
952,2023-10-03,6,32,5,1137,20,4548.0
953,2023-10-20,8,30,1,1398,15,1188.3
954,2023-10-26,15,49,2,170,10,306.0
955,2023-11-29,14,13,1,926,20,740.8000000000001
956,2023-09-29,11,1,4,1318,5,5008.4
957,2023-10-15,12,34,4,964,0,3856.0
958,2023-09-22,13,15,5,1935,25,7256.25
959,2023-10-29,8,44,2,1027,0,2054.0
960,2023-09-19,18,14,3,1646,0,4938.0
961,2023-10-30,1,29,2,205,10,369.0
962,2023-09-10,15,34,1,869,20,695.2
963,2023-11-23,8,18,4,992,0,3968.0
964,2023-10-07,11,7,1,295,0,295.0
965,2023-10-18,12,29,5,244,25,915.0
966,2023-09-14,12,31,4,1855,15,6307.0
967,2023-09-02,4,25,3,1473,20,3535.2000000000003
968,2023-11-16,16,38,4,1547,20,4950.400000000001
969,2023-09-04,4,14,2,570,25,855.0
970,2023-11-22,5,8,2,1809,15,3075.2999999999997
971,2023-10-19,5,27,4,315,20,1008.0
972,2023-10-06,8,2,5,1216,5,5776.0
973,2023-11-05,10,17,2,359,25,538.5
974,2023-11-28,17,37,2,1033,10,1859.4
975,2023-11-02,9,14,3,674,15,1718.7
976,2023-09-20,19,25,4,1664,25,4992.0
977,2023-11-11,14,30,2,1910,0,3820.0
978,2023-09-15,8,29,5,1982,20,7928.0
979,2023-11-21,9,20,1,384,5,364.79999999999995
980,2023-11-21,11,21,4,583,5,2215.4
981,2023-09-07,1,22,3,471,10,1271.7
982,2023-11-25,14,35,2,169,25,253.5
983,2023-09-28,5,37,5,478,5,2270.5
984,2023-09-18,14,16,4,1402,25,4206.0
985,2023-09-16,4,50,5,1866,20,7464.0
986,2023-09-29,1,49,5,401,20,1604.0
987,2023-10-24,19,43,3,354,5,1008.9
988,2023-11-27,8,17,4,1807,20,5782.400000000001
989,2023-11-01,15,16,2,1043,25,1564.5
990,2023-11-04,15,2,3,791,20,1898.4
991,2023-10-07,9,4,2,1387,0,2774.0
992,2023-11-08,9,21,1,1818,25,1363.5
993,2023-09-28,10,39,5,933,15,3965.25
994,2023-11-24,20,34,1,816,20,652.8000000000001
995,2023-09-16,9,30,5,523,20,2092.0
996,2023-11-03,3,6,3,1884,25,4239.0
997,2023-10-31,20,17,2,312,10,561.6
998,2023-09-04,11,39,2,1794,15,3049.7999999999997
999,2023-10-14,6,25,3,199,15,507.45
1000,2023-10-30,2,5,4,1952,15,6636.8
1001,2023-09-14,7,5,1,1235,5,1173.25
1002,2023-09-03,18,20,1,407,0,407.0
1003,2023-10-23,2,16,2,777,0,1554.0
1004,2023-10-09,17,41,2,574,10,1033.2
1005,2023-11-11,11,37,2,1671,15,2840.7
1006,2023-09-27,12,40,3,211,15,538.05
1007,2023-11-07,19,9,4,1210,20,3872.0
1008,2023-09-25,7,5,1,282,25,211.5
1009,2023-10-04,20,42,5,696,5,3306.0
1010,2023-09-11,6,2,3,1904,5,5426.4
1011,2023-09-21,1,9,1,264,10,237.6
1012,2023-10-01,17,43,4,914,0,3656.0
1013,2023-09-09,11,36,3,189,15,481.95
1014,2023-10-20,18,22,1,554,25,415.5
1015,2023-11-20,17,22,3,337,10,909.9
1016,2023-11-14,7,22,1,633,5,601.35
1017,2023-11-10,17,34,1,1802,5,1711.8999999999999
1018,2023-10-10,20,29,4,826,5,3138.7999999999997
1019,2023-10-29,9,38,5,157,15,667.25
1020,2023-11-29,17,46,4,641,15,2179.4
1021,2023-10-09,20,33,1,1121,15,952.85
1022,2023-11-24,8,18,3,717,20,1720.8000000000002
1023,2023-11-10,17,7,4,501,0,2004.0
1024,2023-10-28,7,1,5,1105,5,5248.75
1025,2023-10-20,1,33,1,941,5,893.9499999999999
1026,2023-09-03,13,1,4,1802,20,5766.400000000001
1027,2023-09-26,19,24,4,1985,5,7543.0
1028,2023-09-27,19,4,4,1789,5,6798.2
1029,2023-10-08,17,4,4,938,15,3189.2
1030,2023-09-13,13,18,3,618,15,1575.8999999999999
1031,2023-09-02,16,27,5,296,0,1480.0
1032,2023-09-15,8,43,5,1956,5,9291.0
1033,2023-09-27,19,32,1,145,10,130.5
1034,2023-10-30,18,33,2,629,5,1195.1
1035,2023-09-20,1,28,3,1520,5,4332.0
1036,2023-09-07,14,42,1,1788,0,1788.0
1037,2023-11-21,19,41,1,1099,10,989.1
1038,2023-10-01,15,36,4,875,5,3325.0
1039,2023-10-25,18,6,2,173,25,259.5
1040,2023-09-01,2,16,2,1539,25,2308.5
1041,2023-11-19,17,34,3,1780,10,4806.0
1042,2023-09-12,18,23,2,1737,25,2605.5
1043,2023-10-06,6,50,1,434,15,368.9
1044,2023-09-27,19,42,2,1970,15,3349.0
1045,2023-09-03,4,24,2,732,10,1317.6000000000001
1046,2023-11-25,1,49,5,787,5,3738.25
1047,2023-09-08,8,13,1,674,10,606.6
1048,2023-10-24,7,18,2,395,25,592.5
1049,2023-10-10,3,13,2,1207,10,2172.6
1050,2023-09-19,10,49,4,1138,25,3414.0
1051,2023-10-06,10,37,2,1990,15,3383.0
1052,2023-10-04,19,43,2,1257,10,2262.6
1053,2023-09-25,14,39,5,577,20,2308.0
1054,2023-11-09,2,42,1,732,25,549.0
1055,2023-11-19,1,17,3,418,20,1003.2
1056,2023-10-24,18,15,1,1515,15,1287.75
1057,2023-11-16,7,18,4,578,5,2196.4
1058,2023-11-20,8,23,1,1763,25,1322.25
1059,2023-11-17,1,30,2,467,5,887.3
1060,2023-09-01,3,34,4,466,15,1584.3999999999999
1061,2023-09-06,8,4,1,1411,5,1340.45
1062,2023-11-12,15,3,4,1936,25,5808.0
1063,2023-09-23,5,7,3,477,0,1431.0
1064,2023-10-27,3,18,1,1815,25,1361.25
1065,2023-10-19,19,42,2,562,25,843.0
1066,2023-11-25,1,7,4,1717,20,5494.400000000001
1067,2023-09-10,15,40,5,112,0,560.0
1068,2023-10-22,8,6,4,635,0,2540.0
1069,2023-09-06,2,22,5,1291,0,6455.0
1070,2023-10-20,3,1,2,369,25,553.5
1071,2023-11-13,14,4,3,1193,15,3042.15
1072,2023-09-03,14,46,5,1441,0,7205.0
1073,2023-10-03,11,49,3,475,10,1282.5
1074,2023-10-30,16,50,4,1212,5,4605.599999999999
1075,2023-11-07,4,43,2,1824,15,3100.7999999999997
1076,2023-09-07,20,29,5,356,10,1602.0
1077,2023-10-18,5,21,4,316,25,948.0
1078,2023-11-08,14,26,1,549,25,411.75
1079,2023-11-28,16,14,4,993,10,3574.8
1080,2023-10-11,18,9,3,1667,20,4000.8
1081,2023-09-28,7,47,2,1264,20,2022.4
1082,2023-09-21,10,12,2,1284,10,2311.2000000000003
1083,2023-09-19,7,42,4,131,20,419.20000000000005
1084,2023-09-02,1,6,1,1947,5,1849.6499999999999
1085,2023-11-19,19,20,3,1275,5,3633.75
1086,2023-11-29,16,24,4,1982,25,5946.0
1087,2023-11-10,19,27,4,1383,20,4425.6
1088,2023-09-19,4,38,2,1851,0,3702.0
1089,2023-11-21,18,8,3,1402,10,3785.4
1090,2023-10-23,2,1,1,1408,5,1337.6
1091,2023-10-23,1,49,2,709,20,1134.4
1092,2023-11-19,15,49,4,1016,20,3251.2000000000003
1093,2023-09-23,5,24,2,641,5,1217.8999999999999
1094,2023-09-24,20,47,2,1725,5,3277.5
1095,2023-11-12,11,7,5,247,0,1235.0
1096,2023-09-12,10,19,2,755,20,1208.0
1097,2023-11-25,2,22,2,166,20,265.6
1098,2023-11-01,3,35,3,1992,15,5079.599999999999
1099,2023-09-01,12,30,2,669,25,1003.5
1100,2023-10-02,20,29,1,1916,0,1916.0
1101,2023-10-18,5,22,4,1402,5,5327.599999999999
1102,2023-10-25,5,11,3,847,5,2413.95
1103,2023-10-02,6,20,2,542,10,975.6
1104,2023-09-12,9,29,1,996,25,747.0
1105,2023-09-17,2,41,4,1988,5,7554.4
1106,2023-10-20,12,42,3,498,20,1195.2
1107,2023-10-02,3,34,1,1251,5,1188.45
1108,2023-10-06,20,1,2,1460,20,2336.0
1109,2023-10-16,12,31,5,581,20,2324.0
1110,2023-10-08,17,30,5,1844,0,9220.0
1111,2023-09-01,10,48,3,1047,5,2983.95
1112,2023-11-16,14,18,1,285,0,285.0
1113,2023-11-15,17,17,4,268,25,804.0
1114,2023-09-09,18,38,1,1807,20,1445.6000000000001
1115,2023-11-26,19,14,5,1383,25,5186.25
1116,2023-11-13,17,23,3,1840,5,5244.0
1117,2023-11-20,14,25,2,1770,25,2655.0
1118,2023-09-25,9,15,1,1681,25,1260.75
1119,2023-11-06,8,46,5,606,5,2878.5
1120,2023-10-25,2,22,4,620,0,2480.0
